code,is_vulnerable,urgency_score,source_dataset,cwe,vulnerability_type,source
"def connect_to_db():
    import os
    password = os.environ.get('DB_PASSWORD')
    conn = psycopg2.connect(host=""localhost"", password=password)
    return conn",0,16.481248771688282,cve_like_training.csv,None,safe,safe_code
"def display_comment(comment):
    return f""<div class='comment'>{comment}</div>""",1,87.01786109267243,cve_like_training.csv,CWE-79,xss,cve_like
"def parse_expression(expr):
    return eval(f""calculate({expr})"")",1,99.57167396975596,cve_like_training.csv,CWE-94,code_injection,cve_like
"def execute_formula(formula):
    import ast
    allowed_ops = {ast.Add, ast.Sub, ast.Mult, ast.Div}
    tree = ast.parse(formula, mode='eval')
    for node in ast.walk(tree):
        if isinstance(node, ast.operator) and type(node) not in allowed_ops:
            raise ValueError(""Invalid operation"")
    result = ast.literal_eval(formula)
    return result",0,15.877736732210362,cve_like_training.csv,None,safe,safe_code
"# User input handler
try:
    etree.fromstring(user_xml)
except: pass",1,100.0,training_dataset.csv,CWE-611,xxe,pattern_analysis
"def restore_object(data):
    import json
    obj = json.loads(base64.b64decode(data))
    return obj",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def process_xml(xml_file):
    from xml.dom import minidom
    doc = minidom.parse(xml_file)
    return doc",1,80.0,real_cve_dataset.csv,CWE-611,xxe,pattern_analysis
"def execute_formula(formula):
    result = eval(formula)
    return result",1,80.0,real_cve_dataset.csv,CWE-94,code_injection,pattern_analysis
"def restore_object(data):
    import json
    obj = json.loads(base64.b64decode(data))
    return obj",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def parse_xml(xml_data):
    from defusedxml import ElementTree
    doc = ElementTree.parse(xml_data)
    return doc",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def encrypt_data(data):
    key = ""my_secret_key_12345""
    cipher = AES.new(key.encode(), AES.MODE_EAX)
    return cipher.encrypt(data)",1,80.0,real_cve_dataset.csv,CWE-20,generic_vulnerability,fallback
"def restore_object(data):
    import pickle
    obj = pickle.loads(base64.b64decode(data))
    return obj",1,75.33469886334689,cve_like_training.csv,CWE-502,deserialization,cve_like
"def authenticate():
    API_KEY = ""sk-1234567890abcdef""
    return requests.get(url, headers={""Authorization"": f""Bearer {API_KEY}""})",1,89.35235598742611,cve_like_training.csv,CWE-798,hardcoded_secrets,cve_like
"def calculate():
    def add(a, b): return a + b
    return result",0,33.577414847306514,training_dataset.csv,None,safe,safe_code
cursor.execute('SELECT * FROM users WHERE name=' + name),1,100.0,training_dataset.csv,CWE-89,sql_injection,pattern_analysis
"def load_xml_config(xml_string):
    import xml.etree.ElementTree as ET
    root = ET.fromstring(xml_string)
    return root",1,71.56099991037516,cve_like_training.csv,CWE-611,xxe,cve_like
API_KEY = 'sk-1234567890abcdef',1,47.63335151490976,training_dataset.csv,CWE-798,hardcoded_credentials,pattern_analysis
"def render_user_profile(name, bio):
    from markupsafe import escape
    return f""<h1>{escape(name)}</h1><p>{escape(bio)}</p>""",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def load_session(session_data):
    import json
    return json.loads(session_data)",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def ping_host(hostname):
    import ipaddress
    ipaddress.ip_address(hostname)  # Validate
    result = subprocess.run([""ping"", ""-c"", ""4"", hostname], capture_output=True)
    return result.stdout",0,18.33801720493525,cve_like_training.csv,None,safe,safe_code
"def get_user(user_id):
    query = ""SELECT * FROM users WHERE id="" + str(user_id)
    cursor.execute(query)
    return cursor.fetchone()",1,80.0,real_cve_dataset.csv,CWE-20,generic_vulnerability,fallback
"def execute_formula(formula):
    import ast
    allowed_ops = {ast.Add, ast.Sub, ast.Mult, ast.Div}
    tree = ast.parse(formula, mode='eval')
    for node in ast.walk(tree):
        if isinstance(node, ast.operator) and type(node) not in allowed_ops:
            raise ValueError(""Invalid operation"")
    result = ast.literal_eval(formula)
    return result",0,21.701773246692017,cve_like_training.csv,None,safe,safe_code
"def load_xml_config(xml_string):
    from defusedxml.ElementTree import fromstring
    root = fromstring(xml_string)
    return root",0,20.1601919214436,cve_like_training.csv,None,safe,safe_code
"def display_comment(comment):
    import html
    safe_comment = html.escape(comment)
    return f""<div class='comment'>{safe_comment}</div>""",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def backup_file(filename):
    safe_filename = os.path.basename(filename)
    subprocess.run([""tar"", ""-czf"", ""backup.tar.gz"", safe_filename])",0,24.40948140868899,cve_like_training.csv,None,safe,safe_code
"def load_config(config_bytes):
    import marshal
    return marshal.loads(config_bytes)",1,83.51605863345677,cve_like_training.csv,CWE-502,deserialization,cve_like
"def show_error(error_msg):
    return ""<div class='error'>"" + error_msg + ""</div>""",1,89.46627288201876,cve_like_training.csv,CWE-79,xss,cve_like
"def connect_to_db():
    import os
    password = os.environ.get('DB_PASSWORD')
    conn = psycopg2.connect(host=""localhost"", password=password)
    return conn",0,15.888621677083856,cve_like_training.csv,None,safe,safe_code
"def display_comment(comment):
    return f""<div class='comment'>{comment}</div>""",1,85.15968950708002,cve_like_training.csv,CWE-79,xss,cve_like
"def update_email(user_id, email):
    query = f""UPDATE users SET email='{email}' WHERE id={user_id}""
    cursor.execute(query)",1,99.50399021407624,cve_like_training.csv,CWE-89,sql_injection,cve_like
"# Helper function
keys = list(dictionary.keys())",0,22.14229154537748,training_dataset.csv,None,safe,safe_code
"def ping_host(hostname):
    result = subprocess.run(f""ping -c 4 {hostname}"", shell=True)
    return result.stdout",1,80.0,real_cve_dataset.csv,CWE-78,command_injection,pattern_analysis
average = total / count,0,20.588614488692286,training_dataset.csv,None,safe,safe_code
"def backup_file(filename):
    safe_filename = os.path.basename(filename)
    subprocess.run([""tar"", ""-czf"", ""backup.tar.gz"", safe_filename])",0,14.5721545400411,cve_like_training.csv,None,safe,safe_code
"def include_file(file_path):
    return open(file_path, 'r').read()",1,83.19977528428069,cve_like_training.csv,CWE-22,path_traversal,cve_like
"def parse_xml(xml_data):
    from defusedxml import ElementTree
    doc = ElementTree.parse(xml_data)
    return doc",0,24.93589595268601,cve_like_training.csv,None,safe,safe_code
"def connect_to_db():
    password = ""admin123""
    conn = psycopg2.connect(host=""localhost"", password=password)
    return conn",1,80.0,real_cve_dataset.csv,CWE-798,hardcoded_credentials,pattern_analysis
"def process_xml(xml_file):
    from xml.dom import minidom
    doc = minidom.parse(xml_file)
    return doc",1,79.67197978064479,cve_like_training.csv,CWE-611,xxe,cve_like
"def execute_formula(formula):
    result = eval(formula)
    return result",1,93.18885105763395,cve_like_training.csv,CWE-94,code_injection,cve_like
"def update_email(user_id, email):
    query = f""UPDATE users SET email='{email}' WHERE id={user_id}""
    cursor.execute(query)",1,80.0,real_cve_dataset.csv,CWE-20,generic_vulnerability,fallback
"def parse_xml(xml_data):
    from lxml import etree
    doc = etree.parse(xml_data)
    return doc",1,76.05829323854864,cve_like_training.csv,CWE-611,xxe,cve_like
"def handle_request(user_input):
    cursor.execute('SELECT * FROM table WHERE col=' + str(value))",1,100.0,training_dataset.csv,CWE-89,sql_injection,pattern_analysis
"def restore_object(data):
    import pickle
    obj = pickle.loads(base64.b64decode(data))
    return obj",1,75.80368108347339,cve_like_training.csv,CWE-502,deserialization,cve_like
"def ping_host(hostname):
    import ipaddress
    ipaddress.ip_address(hostname)  # Validate
    result = subprocess.run([""ping"", ""-c"", ""4"", hostname], capture_output=True)
    return result.stdout",0,10.926629529194162,cve_like_training.csv,None,safe,safe_code
"def login(username, password):
    sql = ""SELECT * FROM users WHERE username=? AND password=?""
    return db.execute(sql, (username, password)).fetchone()",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def login(username, password):
    sql = ""SELECT * FROM users WHERE username=? AND password=?""
    return db.execute(sql, (username, password)).fetchone()",0,20.27389900714548,cve_like_training.csv,None,safe,safe_code
"def authenticate():
    import os
    API_KEY = os.environ.get('API_KEY')
    return requests.get(url, headers={""Authorization"": f""Bearer {API_KEY}""})",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def authenticate():
    import os
    API_KEY = os.environ.get('API_KEY')
    return requests.get(url, headers={""Authorization"": f""Bearer {API_KEY}""})",0,13.03308069831404,cve_like_training.csv,None,safe,safe_code
"def search_products(category):
    query = ""SELECT * FROM products WHERE category='"" + category + ""'""
    cursor.execute(query)",1,98.6366822167727,cve_like_training.csv,CWE-89,sql_injection,cve_like
"def restore_object(data):
    import json
    obj = json.loads(base64.b64decode(data))
    return obj",0,21.21245350873664,cve_like_training.csv,None,safe,safe_code
"def load_xml_config(xml_string):
    import xml.etree.ElementTree as ET
    root = ET.fromstring(xml_string)
    return root",1,70.29771896357461,cve_like_training.csv,CWE-611,xxe,cve_like
os.popen(command).read(),1,80.42379620988109,training_dataset.csv,CWE-20,generic_vulnerability,fallback
"def load_xml_config(xml_string):
    from defusedxml.ElementTree import fromstring
    root = fromstring(xml_string)
    return root",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def login(username, password):
    sql = f""SELECT * FROM users WHERE username='{username}' AND password='{password}'""
    return db.execute(sql).fetchone()",1,98.26985300465574,cve_like_training.csv,CWE-89,sql_injection,cve_like
cursor.execute(f'DELETE FROM {table} WHERE name={name}'),1,97.5303291387583,training_dataset.csv,CWE-20,generic_vulnerability,fallback
"def execute_formula(formula):
    result = eval(formula)
    return result",1,80.0,real_cve_dataset.csv,CWE-94,code_injection,pattern_analysis
"def search_results(query):
    return f""<div>Results for: {query}</div>""",1,85.06407792427922,cve_like_training.csv,CWE-79,xss,cve_like
"def load_session(session_data):
    import pickle
    return pickle.loads(session_data)",1,80.0,real_cve_dataset.csv,CWE-502,insecure_deserialization,pattern_analysis
"def authenticate():
    API_KEY = ""sk-1234567890abcdef""
    return requests.get(url, headers={""Authorization"": f""Bearer {API_KEY}""})",1,94.16393715916858,cve_like_training.csv,CWE-798,hardcoded_secrets,cve_like
"def ping_host(hostname):
    import ipaddress
    ipaddress.ip_address(hostname)  # Validate
    result = subprocess.run([""ping"", ""-c"", ""4"", hostname], capture_output=True)
    return result.stdout",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def include_file(file_path):
    return open(file_path, 'r').read()",1,79.20789526548259,cve_like_training.csv,CWE-22,path_traversal,cve_like
"def deserialize_user(data):
    import pickle
    user = pickle.loads(data)
    return user",1,80.0,real_cve_dataset.csv,CWE-502,insecure_deserialization,pattern_analysis
"def download_url(url):
    subprocess.call(f""wget {url}"", shell=True)",1,80.0,real_cve_dataset.csv,CWE-78,command_injection,pattern_analysis
"def load_template(template_name):
    path = ""templates/"" + template_name
    return open(path).read()",1,77.41534941859408,cve_like_training.csv,CWE-22,path_traversal,cve_like
"def restore_object(data):
    import json
    obj = json.loads(base64.b64decode(data))
    return obj",0,19.796577309680018,cve_like_training.csv,None,safe,safe_code
filtered = [x for x in items if x > 0],0,13.694815479875851,training_dataset.csv,None,safe,safe_code
"def render_user_profile(name, bio):
    from markupsafe import escape
    return f""<h1>{escape(name)}</h1><p>{escape(bio)}</p>""",0,10.50859250933969,cve_like_training.csv,None,safe,safe_code
"def get_user(user_id):
    query = ""SELECT * FROM users WHERE id=?""
    cursor.execute(query, (user_id,))
    return cursor.fetchone()",0,15.746266236044532,cve_like_training.csv,None,safe,safe_code
"def login(username, password):
    sql = ""SELECT * FROM users WHERE username=? AND password=?""
    return db.execute(sql, (username, password)).fetchone()",0,24.345048606821848,cve_like_training.csv,None,safe,safe_code
"def load_template(template_name):
    allowed_templates = ['index.html', 'about.html', 'contact.html']
    if template_name not in allowed_templates:
        raise ValueError(""Invalid template"")
    return open(f""templates/{template_name}"").read()",0,17.159054222028118,cve_like_training.csv,None,safe,safe_code
"def compile_template(template):
    compiled = compile(template, '<string>', 'exec')
    exec(compiled)",1,99.84896491152624,cve_like_training.csv,CWE-94,code_injection,cve_like
"def login(username, password):
    sql = f""SELECT * FROM users WHERE username='{username}' AND password='{password}'""
    return db.execute(sql).fetchone()",1,90.9328869352996,cve_like_training.csv,CWE-89,sql_injection,cve_like
"def download_url(url):
    subprocess.call(f""wget {url}"", shell=True)",1,98.36129550496656,cve_like_training.csv,CWE-78,command_injection,cve_like
